start	end	speaker	wconfidence	text
2624658	2624892	A	0.89455	makes
2624946	2625212	A	0.99998	things
2625266	2625870	A	0.99977	happen.
2627040	2627404	A	1.0	But
2627442	2627596	A	1.0	the
2627618	2627804	A	1.0	fact
2627842	2627996	A	1.0	that
2628018	2628204	A	0.56071	all
2628242	2628348	A	1.0	of
2628354	2628476	A	0.96	the
2628498	2628856	A	0.38797	paths
2628888	2629036	A	0.99995	have
2629058	2629148	A	1.0	to
2629154	2629324	A	0.62441	be
2629362	2629704	A	0.90552	counted
2629752	2629964	A	0.99584	is
2630002	2630252	A	1.0	what
2630306	2631000	A	0.74639	unitary
2631080	2631652	A	0.99959	evolution
2631736	2632370	A	0.99941	means.
2633060	2633472	A	0.99949	This
2633526	2634092	A	0.99985	evolution
2634156	2634432	A	1.0	that
2634486	2635132	A	0.99092	preserves
2635196	2635712	A	0.67524	information
2635846	2636144	A	0.63445	that
2636182	2636572	A	0.97402	doesn't
2636636	2636864	A	1.0	take
2636902	2637104	A	0.99988	any
2637142	2637440	A	0.75344	away,
2637510	2637744	A	0.89306	it
2637782	2637996	A	0.99998	doesn't
2638028	2638320	A	0.59035	add
2638390	2639008	A	0.99987	any,
2639174	2639456	A	0.99993	it
2639478	2639712	A	0.98505	just
2639766	2640284	A	0.99992	represents
2640332	2640496	A	0.99876	it
2640518	2640656	A	0.98092	in
2640678	2640912	A	0.99987	different
2640966	2641570	A	0.99214	ways.
2642100	2642608	A	0.97958	So
2642694	2642896	A	1.0	if
2642918	2643056	A	1.0	you
2643078	2643264	A	0.99991	look
2643302	2643456	A	1.0	at
2643478	2643664	A	0.9581	this
2643702	2644290	A	0.99726	screen
2645000	2645412	A	0.58	and
2645466	2645904	A	0.99963	imagine
2645952	2646164	A	0.99993	that
2646202	2646624	A	0.74975	Alice
2646672	2647028	A	0.99233	is
2647114	2647696	A	0.99974	interacting
2647728	2647924	A	0.90955	with
2647962	2648212	A	0.96782	her
2648266	2649088	A	0.98648	boundary
2649264	2649604	A	0.62	and
2649642	2649796	A	0.99999	then
2649818	2650144	A	0.63489	she's
2650192	2650736	A	0.99864	interacting
2650768	2650964	A	0.99999	with
2651002	2651156	A	1.0	her
2651178	2651584	A	0.8708	boundary
2651632	2651988	A	0.99999	again,
2652074	2652324	A	0.99981	it
2652362	2652612	A	0.99999	looks
2652666	2652884	A	0.99999	just
2652922	2653124	A	0.99966	like
2653162	2653364	A	0.99	the
2653402	2653792	A	0.99989	previous
2653856	2654470	A	0.93083	screen.
2654840	2655204	A	0.53	And
2655242	2655444	A	0.97	the
2655482	2655936	A	0.9977	wavy
2655968	2656212	A	0.99979	red
2656266	2656876	A	0.98239	arrows
2656928	2657192	A	0.54692	are
2657246	2657556	A	0.99997	what's
2657588	2658072	A	0.99999	happening
2658206	2658792	A	0.99999	inside
2658926	2659800	A	0.62909	Bob.
2660540	2660856	A	1.0	The
2660878	2661268	A	0.99991	wavy
2661284	2661464	A	0.99999	red
2661502	2661876	A	0.95415	arrows
2661908	2662056	A	0.99981	are
2662078	2662264	A	0.52	a
2662302	2663012	A	0.57867	representation
2663076	2663304	A	1.0	of
2663342	2663684	A	0.99998	what's
2663732	2663992	A	0.99999	going
2664046	2664456	A	0.99999	on
2664558	2665064	A	1.0	inside
2665182	2665972	A	0.99557	Bob
2666116	2666424	A	0.99999	as
2666462	2666664	A	1.0	he
2666702	2667640	A	0.5905	measures
2668060	2668520	A	1.0	his
2668590	2668824	A	0.9998	side
2668862	2668968	A	1.0	of
2668974	2669096	A	0.99	the
2669118	2669412	A	0.99967	screen
2669486	2669676	A	0.92	and
2669698	2669884	A	0.99474	then
2669922	2670376	A	0.99773	prepares
2670408	2670604	A	0.98661	his
2670642	2670844	A	0.99877	side
2670882	2670988	A	1.0	of
2670994	2671068	A	1.0	the
2671074	2671630	A	0.95651	screen.
2672320	2672876	A	0.9998	So
2672978	2673244	A	1.0	what
2673282	2673656	A	0.31823	Feynman
2673688	2673884	A	0.9831	is
2673922	2674504	A	0.97341	representing
2674552	2675244	A	0.99999	here
2675442	2676188	A	0.97219	is
2676354	2676780	A	0.59766	just
2676850	2677132	A	0.97	the
2677186	2677576	A	0.99996	action
2677608	2677804	A	0.76	of
2677842	2678044	A	1.0	the
2678082	2679048	A	0.99996	environment
2679224	2679612	A	0.95123	or
2679666	2679884	A	1.0	the
2679922	2680296	A	0.68681	action
2680328	2680524	A	0.97	of
2680562	2680764	A	1.0	the
2680802	2681390	A	0.99929	system
2682420	2682880	A	0.99698	while
2682950	2683324	A	0.99898	Alice
2683372	2683692	A	0.72649	isn't
2683756	2684370	A	0.99995	looking.
2684980	2685488	A	0.99999	Between
2685574	2686172	A	0.90627	Alice's
2686236	2686860	A	0.83844	preparation
2686940	2687244	A	0.74548	stage
2687292	2687456	A	0.97	and
2687478	2687664	A	0.99956	her
2687702	2688124	A	0.99985	measurement
2688172	2688860	A	0.86889	stage,
2689020	2689440	A	0.64468	while
2689510	2689916	A	0.91495	Bob
2689948	2690528	A	0.70974	is
2690694	2691120	A	0.99999	doing
2691190	2691424	A	1.0	his
2691462	2691916	A	0.99858	measurement
2691948	2692144	A	0.65	and
2692182	2693040	A	0.98738	preparation.
2693780	2694144	A	0.99984	So
2694182	2694384	A	1.0	this
2694422	2694844	A	0.97714	diagram
2694892	2695104	A	0.52107	is
2695142	2695488	A	0.99765	actually
2695574	2695980	A	0.99997	completely
2696070	2696832	A	0.84308	symmetrical.
2696896	2697076	A	0.99999	We
2697098	2697236	A	0.99999	could
2697258	2697636	A	0.98838	have
2697738	2698096	A	0.99968	drawn
2698128	2698276	A	0.99994	an
2698298	2698752	A	0.6941	arrow
2698816	2699380	A	0.99999	where
2699530	2699796	A	1.0	the
2699818	2700208	A	0.99978	wavy
2700224	2700404	A	0.99984	red
2700442	2700692	A	0.99996	things
2700746	2700964	A	1.0	are
2701002	2701156	A	1.0	and
2701178	2701504	A	0.99377	drawn
2701552	2701888	A	0.99952	wavy
2701904	2702132	A	0.97678	red
2702186	2702740	A	0.99971	things
2702890	2703204	A	0.87731	where
2703242	2703588	A	0.99631	we
2703674	2703972	A	0.99857	talked
2704026	2704244	A	1.0	about
2704282	2704896	A	0.65756	Alice.
2705008	2705236	A	0.75	And
2705258	2705536	A	0.91211	we'd
2705568	2705716	A	0.99998	have
2705738	2705876	A	1.0	the
2705898	2706084	A	1.0	same
2706122	2706464	A	0.99923	picture
2706512	2706784	A	0.99284	just
2706842	2707016	A	0.99991	from
2707038	2707476	A	0.99968	Bob's
2707508	2707656	A	1.0	point
2707678	2707816	A	0.96	of
2707838	2708410	A	0.99958	view.
2709260	2709624	A	0.92322	We
2709662	2709816	A	0.99999	can
2709838	2710072	A	0.99999	also
2710126	2710296	A	0.99999	think
2710318	2710456	A	1.0	of
2710478	2710712	A	0.99999	this,
2710766	2710936	A	1.0	of
2710958	2711240	A	0.99999	course,
2711310	2711880	A	0.99982	as
2712030	2712580	A	0.9977	Alice
2712660	2713332	A	0.99742	communicating
2713396	2713576	A	1.0	with
2713598	2714264	A	0.6326	her
2714462	2714968	A	0.99989	future
2715054	2715352	A	0.99982	self
2715406	2715672	A	0.99979	by
2715726	2716292	A	0.99971	writing
2716436	2716744	A	1.0	a
2716782	2717220	A	0.99999	memory
2717300	2717930	A	0.99997	record
2718860	2719632	A	0.42901	someplace
2719716	2719916	A	0.99962	in
2719938	2720076	A	1.0	the
2720098	2720428	A	0.99993	world
2720514	2720716	A	0.85	and
2720738	2720972	A	0.8413	then
2721026	2721292	A	0.99995	coming
2721346	2721564	A	1.0	back
2721602	2721804	A	0.96	and
2721842	2722216	A	0.99994	reading
2722248	2722830	A	0.99999	it.
2723680	2724476	A	1.0	And
2724658	2725052	A	1.0	if
2725106	2725672	A	0.57654	Alice
2725736	2726088	A	0.99986	writes
2726104	2726236	A	0.71	a
2726258	2726584	A	0.99966	memory
2726632	2726796	A	0.8433	on
2726818	2727004	A	0.72	the
2727042	2727630	A	0.99996	world
2728240	2728604	A	1.0	and
2728642	2728892	A	0.99999	then
2728946	2729212	A	0.8884	comes
2729266	2729532	A	1.0	back
2729586	2729900	A	0.99997	later
2729970	2730156	A	1.0	on
2730178	2730364	A	0.95	and
2730402	2730696	A	0.99851	reads
2730728	2731164	A	0.99999	it,
2731282	2731672	A	0.99998	she
2731746	2731984	A	0.99924	actually
2732022	2732224	A	0.67012	has
2732262	2732464	A	1.0	to
2732502	2732704	A	0.99999	take
2732742	2732992	A	0.99998	into
2733046	2733456	A	1.0	account
2733558	2733824	A	0.99999	some
2733862	2734204	A	0.99659	theory
2734252	2734560	A	0.89	of
2734630	2734816	A	0.99999	all
2734838	2734976	A	1.0	of
2734998	2735136	A	1.0	the
2735158	2735440	A	0.87485	things
2735510	2735744	A	1.0	the
2735782	2736176	A	0.89975	world
2736278	2736544	A	1.0	might
2736582	2736832	A	0.71064	have
2736886	2737152	A	0.99999	done
2737206	2737376	A	1.0	to
2737398	2737632	A	0.92132	her
2737686	2738140	A	0.99995	memory
2738220	2738464	A	0.99989	while
2738502	2738656	A	0.99999	she
2738678	2739004	A	0.99556	wasn't
2739052	2739650	A	0.99998	looking.
2741460	2741872	A	0.9999	So
2741926	2742144	A	1.0	this
2742182	2742556	A	0.77975	picture
2742588	2742784	A	1.0	of
2742822	2744008	A	0.46921	Feynman's
2744204	2744660	A	0.99982	actually
2744730	2745008	A	0.99992	tells
2745024	2745204	A	0.73	us
2745242	2745348	A	1.0	a
2745354	2745524	A	0.60598	lot
2745562	2745860	A	0.99998	about
2745930	2746660	A	0.80952	memory.
2747400	2747860	A	1.0	And
2747930	2748116	A	1.0	when
2748138	2748324	A	0.99999	we
2748362	2748516	A	1.0	think
2748538	2748772	A	0.99993	about
2748826	2749584	A	0.96283	organisms
2749632	2749892	A	0.99998	running
2749946	2750212	A	0.99999	around
2750266	2750436	A	0.99998	in
2750458	2750596	A	1.0	the
2750618	2751190	A	0.99999	world
2751960	2752420	A	0.99999	doing
2752490	2753110	A	0.9987	things
2753880	2754244	A	0.99999	like
2754282	2754484	A	0.79453	we
2754522	2754724	A	1.0	do
2754762	2754916	A	0.94645	all
2754938	2755124	A	0.92	the
2755162	2755750	A	0.99998	time,
2757640	2758004	A	0.98701	we
2758042	2758220	A	0.98928	tend
2758240	2758376	A	0.99	to
2758398	2758536	A	0.99997	think
2758558	2758744	A	0.55	of
2758782	2759172	A	0.99988	memories
2759236	2759512	A	0.98096	as
2759566	2759784	A	1.0	things
2759822	2760024	A	0.9996	that
2760062	2760456	A	0.56394	are
2760558	2761124	A	0.95367	persistent
2761172	2761432	A	0.9	and
2761486	2762116	A	0.99747	unchanging
2762148	2762344	A	0.92	and
2762382	2762536	A	0.99999	all
2762558	2762696	A	0.99	of
2762718	2762952	A	0.99993	that.
2763006	2763176	A	0.99998	But
2763198	2763336	A	1.0	we
2763358	2763496	A	0.99999	know
2763518	2763656	A	0.9793	that
2763678	2764004	A	0.51563	that's
2764052	2764264	A	0.99999	not
2764302	2764890	A	0.97374	true.
2765340	2765704	A	0.93184	We
2765742	2765896	A	1.0	know
2765918	2766104	A	0.99907	that
2766142	2766628	A	0.99179	memories
2766724	2767332	A	0.96742	degrade
2767396	2767576	A	0.99999	in
2767598	2768052	A	0.64867	various
2768116	2768730	A	0.99999	ways.
2769600	2769964	A	0.95	We
2770002	2770204	A	0.99983	know
2770242	2770830	A	0.99973	that
2771920	2772952	A	0.96231	adversarial
2773016	2773292	A	1.0	third
2773346	2773832	A	0.9242	parties
2773896	2774124	A	0.7664	can
2774162	2774412	A	0.99976	come
2774466	2774876	A	0.88	and
2774978	2775388	A	0.99999	change
2775474	2775676	A	1.0	what
2775698	2775896	A	0.99069	we've
2775928	2776604	A	0.6856	done
2776802	2777164	A	0.99998	so
2777202	2777452	A	0.99995	that
2777506	2777724	A	0.99999	they
2777762	2778104	A	0.9984	fool
2778152	2778316	A	1.0	us
2778338	2778572	A	1.0	into
2778626	2778892	A	1.0	thinking
2778946	2779116	A	1.0	that
2779138	2779384	A	0.85229	we've
2779432	2779896	A	0.99997	remembered
2779928	2780172	A	1.0	something
2780226	2780396	A	0.99998	that
2780418	2780556	A	0.99999	we
2780578	2781340	A	0.50687	haven't.
2781700	2782064	A	0.97	And
2782102	2782304	A	0.98432	so
2782342	2782496	A	0.99902	on
2782518	2782656	A	0.98	and
2782678	2782864	A	0.98601	so
2782902	2783600	A	0.98542	forth.
2784260	2784624	A	0.99611	That
2784662	2784960	A	0.6538	whole
2785030	2785436	A	0.87834	picture
2785468	2785664	A	1.0	of
2785702	2786400	A	0.53476	memory
2786900	2787650	A	0.75975	is
2788020	2788528	A	0.99997	actually
2788614	2789244	A	0.99983	encoded
2789292	2789890	A	0.52334	in
2790260	2790624	A	1.0	this
2790662	2791004	A	0.99998	picture
2791052	2791216	A	1.0	that
2791238	2791724	A	0.70355	Feynman
2791772	2792480	A	0.99844	drew
2792980	2793296	A	0.99808	in
2793318	2793456	A	1.0	the
2793478	2793756	A	0.97424	late
2793788	2794032	A	0.96914	fifty
2794086	2794316	A	0.99553	S
2794358	2794516	A	0.9998	to
2794538	2795040	A	0.8015	represent
2795120	2795648	A	0.98505	scattering
2795664	2795844	A	1.0	of
2795882	2796740	A	0.99996	particles.
2800680	2801476	A	0.99985	So
2801658	2802004	A	1.0	what
2802042	2802624	A	0.99853	we've
2802752	2803140	A	0.99995	done
2803210	2803444	A	1.0	here
2803482	2803732	A	0.98558	is
2803786	2804100	A	0.99954	started
2804170	2804452	A	0.99999	with
2804506	2804916	A	0.99993	this
2805018	2805332	A	0.99999	simple
2805386	2805652	A	0.99383	idea
2805706	2805924	A	1.0	of
2805962	2806308	A	1.0	asking
2806394	2807030	A	0.99995	questions.
2808060	2808424	A	1.0	And
2808462	2808804	A	0.81939	we've
2808852	2809256	A	0.99996	actually
2809358	2810356	A	0.96052	constructed
2810468	2810696	A	1.0	a
2810718	2810904	A	0.99794	fair
2810942	2811192	A	0.99989	amount
2811246	2811416	A	1.0	of
2811438	2811796	A	0.99999	Quantum
2811828	2812164	A	0.99986	theory.
2812212	2812424	A	0.99994	We
2812462	2812964	A	0.99964	constructed
2813012	2813128	A	1.0	the
2813134	2813684	A	0.36361	Schrodinger
2813732	2814212	A	0.99995	equation,
2814276	2814504	A	0.99999	we
2814542	2814996	A	0.99579	constructed
2815028	2815176	A	0.95	the
2815198	2815812	A	0.93905	unitary
2815876	2816628	A	0.60144	propagator.
2816724	2816984	A	0.79367	We
2817022	2817604	A	0.98555	constructed
2817652	2817816	A	1.0	the
2817838	2818120	A	0.94384	idea
2818190	2818376	A	1.0	of
2818398	2818488	A	1.0	a
2818494	2818884	A	0.99999	reference
2818932	2819728	A	0.99292	frame,
2819924	2820332	A	0.99878	which
2820386	2820712	A	0.87262	we'll
2820776	2821052	A	0.99999	talk
2821106	2821612	A	1.0	about
2821746	2822552	A	0.99913	intensely
2822616	2822844	A	0.99999	next
2822882	2823420	A	0.57225	time
2823570	2823884	A	0.99724	in
2823922	2824700	A	1.0	July.
2825760	2826220	A	0.99997	So
2826290	2826476	A	0.99999	we
2826498	2826684	A	0.99853	can
2826722	2826984	A	0.78265	sum
2827032	2827244	A	1.0	this
2827282	2827484	A	0.96401	up
2827522	2827724	A	1.0	by
2827762	2827964	A	1.0	saying
2828002	2828204	A	0.89184	that
2828242	2828616	A	0.99995	Quantum
2828648	2829272	A	0.95882	theory
2829416	2829912	A	0.98806	simply
2829976	2830204	A	0.99997	is
2830242	2830396	A	0.75	a
2830418	2830696	A	0.99835	theory
2830728	2830924	A	0.74	of
2830962	2831652	A	0.7893	communicating
2831736	2832370	A	0.99944	agents.
2833300	2833616	A	1.0	And
2833638	2833872	A	0.50725	that
2833926	2834364	A	0.85098	quantum
2834412	2835360	A	0.52635	mechanics,
2836420	2836784	A	0.89	the
2836822	2837164	A	0.93794	theory
2837212	2837520	A	0.89602	that
2837590	2838268	A	0.82903	Feynman
2838364	2838768	A	0.66782	was
2838854	2839436	A	0.98418	complaining
2839468	2840050	A	0.86155	about
2840500	2840912	A	0.59361	in
2840966	2841280	A	0.51174	that
2841350	2841852	A	0.9951	earlier
2841916	2842720	A	0.99978	slide,
2843460	2843824	A	0.99547	that
2843862	2844248	A	0.99995	quantum
2844284	2844880	A	0.99939	mechanics
2844960	2845552	A	0.99975	generates
2845616	2845988	A	0.90493	this
2846074	2846804	A	0.99989	problem
2847002	2847364	A	1.0	that
2847402	2847700	A	0.99997	seems
2847770	2848752	A	0.97091	intractable
2848896	2849204	A	1.0	of
2849242	2849396	A	1.0	how
2849418	2849604	A	1.0	to
2849642	2850084	A	0.99989	understand
2850202	2851248	A	0.94684	measurement,
2851424	2851812	A	1.0	because
2851866	2852036	A	1.0	the
2852058	2852416	A	0.87776	theory
2852448	2852644	A	0.99935	is
2852682	2852836	A	0.99997	in
2852858	2853188	A	0.99977	fact
2853274	2853764	A	0.99997	about
2853882	2854704	A	0.99188	measurement.
2854832	2855136	A	0.71575	It's
2855168	2855364	A	0.96901	not
2855402	2855700	A	0.99994	about
2855770	2856352	A	0.94797	mechanical
2856416	2856844	A	0.99895	motion
2856912	2857096	A	1.0	at
2857118	2857690	A	0.99983	all.
2858460	2858920	A	0.78922	So
2858990	2859396	A	0.97006	quantum
2859428	2859860	A	0.99664	theory
2859940	2860328	A	1.0	actually
2860414	2860836	A	0.73678	tells
2860868	2861160	A	1.0	us
2861230	2861608	A	0.99993	nothing
2861694	2861992	A	1.0	about
2862046	2862920	A	0.99843	ontology.
2864300	2864616	A	1.0	And
2864638	2864824	A	0.99999	this
2864862	2865064	A	0.99975	is
2865102	2865304	A	0.99999	why
2865342	2865544	A	1.0	the
2865582	2866212	A	0.94818	interpretations
2866276	2866504	A	0.77	of
2866542	2866884	A	0.99385	quantum
2866932	2867252	A	0.81473	theory,
2867316	2867784	A	0.54	the
2867902	2868184	A	0.77667	many
2868222	2868756	A	0.7626	worlds
2868788	2869552	A	0.67192	interpretation,
2869636	2869836	A	0.99904	where
2869858	2869996	A	0.99	you
2870018	2870156	A	0.99398	have
2870178	2870316	A	0.99998	all
2870338	2870524	A	0.99999	these
2870562	2871064	A	0.99022	branching
2871112	2872060	A	0.97537	universes
2873120	2873532	A	0.8	and
2873586	2873804	A	0.99999	so
2873842	2874376	A	0.99966	forth,
2874488	2874764	A	0.99992	are
2874802	2875004	A	1.0	not
2875042	2875340	A	0.99998	really
2875410	2875912	A	0.70073	science.
2875976	2876264	A	0.59231	They're
2876312	2877112	A	0.99109	philosophy.
2877176	2877560	A	0.58565	They're
2877640	2878136	A	0.99467	attempts
2878168	2878316	A	1.0	to
2878338	2878812	A	0.70937	understand
2878946	2879244	A	0.50931	an
2879282	2880140	A	0.59902	ontology
2882500	2882908	A	0.99823	that's
2882924	2883404	A	0.78806	generated
2883452	2883616	A	1.0	by
2883638	2883776	A	1.0	a
2883798	2884076	A	0.99993	theory
2884108	2884304	A	0.99245	that
2884342	2884684	A	0.98989	doesn't
2884732	2884944	A	0.99999	talk
2884982	2885184	A	0.99999	about
2885222	2885788	A	0.99259	ontology.
2885884	2886144	A	0.93769	It
2886182	2886476	A	0.99988	talks
2886508	2886896	A	0.99998	about
2886998	2887708	A	0.66881	communication
2887804	2888160	A	0.99998	between
2888230	2888850	A	0.99992	agents.
2889780	2890144	A	0.99999	But
2890182	2890396	A	0.85984	we've
2890428	2890672	A	0.9997	left
2890726	2890992	A	1.0	something
2891046	2891264	A	1.0	very
2891302	2891744	A	0.99334	important
2891862	2892528	A	0.99897	out.
2892694	2893116	A	0.98419	We've
2893148	2893440	A	0.60236	left
2893510	2893840	A	0.99998	out
2893910	2894156	A	1.0	a
2894198	2894832	A	0.93451	consideration
2894896	2895124	A	1.0	of
2895162	2895412	A	0.99495	what
2895466	2895972	A	0.99964	happens
2896106	2896500	A	0.76437	when
2896570	2897024	A	0.61471	Alice
2897072	2897188	A	1.0	and
2897194	2897552	A	0.94584	Bob
2897616	2897856	A	0.99995	don't
2897888	2898084	A	0.99999	mean
2898122	2898276	A	0.97	the
2898298	2898532	A	0.99988	same
2898586	2898804	A	0.99992	thing
2898842	2899044	A	0.99674	by
2899082	2899284	A	0.94127	up
2899322	2899476	A	1.0	and
2899498	2900070	A	1.0	down.
2900760	2901076	A	1.0	And
2901098	2901376	A	0.63235	we've
2901408	2901604	A	0.99999	left
2901642	2901844	A	0.99914	out
2901882	2902036	A	1.0	the
2902058	2902464	A	1.0	famous
2902512	2903024	A	0.54813	phenomenon
2903072	2903236	A	1.0	of
2903258	2904260	A	0.99987	entanglement
2906520	2907184	A	0.92223	spooky
2907232	2907548	A	0.9998	action
2907584	2907736	A	0.99	at
2907758	2907896	A	1.0	a
2907918	2908388	A	0.9493	distance,
2908484	2908744	A	0.99995	as
2908782	2909364	A	0.57984	Einstein
2909412	2909672	A	0.9975	called
2909726	2910136	A	0.99978	it.
2910238	2910456	A	1.0	And
2910478	2910664	A	0.86016	it
2910702	2910948	A	0.99999	turns
2910964	2911144	A	0.97145	out
2911182	2911384	A	0.99998	these
2911422	2911624	A	0.99998	things
2911662	2911816	A	0.99997	that
2911838	2912036	A	0.9998	we've
2912068	2912264	A	0.99989	left
2912302	2912504	A	0.99941	out
2912542	2912744	A	0.99982	are
2912782	2913032	A	0.99983	very,
2913086	2913352	A	0.92721	very
2913406	2913892	A	0.96373	closely
2913956	2914680	A	0.99917	related.
2916060	2916520	A	0.94	And
2916590	2916868	A	0.56509	we're
2916884	2917016	A	0.98582	going
2917038	2917176	A	1.0	to
2917198	2917432	A	0.99998	see
2917486	2918090	A	0.79164	why
2918540	2918904	A	0.99999	in
2918942	2919604	A	0.99	July.
2919732	2920024	A	0.72036	But
2920062	2920240	A	0.99993	I'm
2920260	2920348	A	0.99895	going
2920354	2920428	A	1.0	to
2920434	2920556	A	1.0	give
2920578	2920716	A	1.0	you
2920738	2920876	A	1.0	a
2920898	2921224	A	0.8119	brief
2921272	2921800	A	0.88831	preview
2921880	2922604	A	0.86784	now.
2922802	2923260	A	0.57171	So
2923330	2923612	A	1.0	what
2923666	2923932	A	0.99996	happens
2923986	2924204	A	0.89226	when
2924242	2924616	A	0.84294	Alice
2924648	2924796	A	1.0	and
2924818	2925384	A	0.86837	Bob
2925512	2925852	A	1.0	actually
2925906	2926220	A	0.78916	mean
2926290	2926572	A	0.99996	different
2926626	2926892	A	1.0	things
2926946	2927164	A	0.99979	by
2927202	2927404	A	0.99943	up
2927442	2927596	A	1.0	and
2927618	2928284	A	0.99994	down?
2928482	2928844	A	0.99416	What
2928882	2929036	A	1.0	if
2929058	2929244	A	0.99328	their
2929282	2929704	A	0.99396	reference
2929752	2930200	A	0.98815	frames
2930280	2930632	A	0.63157	aren't
2930696	2931660	A	0.98376	aligned?
2932880	2933256	A	0.99997	Well,
2933298	2933456	A	1.0	the
2933478	2933616	A	1.0	first
2933638	2933824	A	0.97696	thing
2933862	2934016	A	1.0	to
2934038	2934188	A	0.99649	note
2934204	2934336	A	0.9999	is
2934358	2934592	A	0.99998	that
2934646	2934960	A	0.95891	nothing
2935030	2935168	A	1.0	in
2935174	2935296	A	0.94	the
2935318	2935692	A	0.9358	theory
2935756	2935984	A	1.0	says
2936022	2936224	A	0.99989	they
2936262	2936464	A	0.98898	have
2936502	2936608	A	1.0	to
2936614	2936784	A	0.99908	be
2936822	2937680	A	0.90872	aligned.
2938180	2938544	A	0.99992	So
2938582	2938784	A	0.89491	we
2938822	2938976	A	0.99995	have
2938998	2939184	A	1.0	to
2939222	2939472	A	1.0	consider
2939526	2939744	A	1.0	the
2939782	2940300	A	0.96555	possibility
2940380	2940624	A	0.99083	that
2940662	2940876	A	0.99951	they're
2940908	2941490	A	0.99995	not.
2942420	2942928	A	1.0	And
2943014	2943264	A	0.99999	in
2943302	2943936	A	0.99993	fact,
2944118	2944512	A	0.99995	both
2944566	2944844	A	0.8662	Alice
2944892	2945008	A	1.0	and
2945014	2945372	A	0.88806	Bob
2945436	2945616	A	0.99999	have
2945638	2945776	A	1.0	to
2945798	2945996	A	1.0	have
2946038	2946336	A	0.99997	what's
2946368	2946660	A	1.0	called
2946730	2947060	A	0.99642	free
2947130	2947552	A	0.9959	choice
2947616	2947844	A	0.96	of
2947882	2948304	A	0.99997	reference
2948352	2949040	A	0.99384	frame.
2949200	2949620	A	0.99999	When
2949690	2950192	A	0.96859	Alice
2950256	2951136	A	0.88254	prepares
2951328	2951732	A	0.98732	her
2951786	2952640	A	0.82895	instrument,
2952800	2953076	A	1.0	she
2953098	2953236	A	0.82123	has
2953258	2953396	A	1.0	to
2953418	2953508	A	0.99994	be
2953514	2953636	A	0.57994	able
2953658	2953796	A	1.0	to
2953818	2954128	A	0.9999	prepare
2954144	2954276	A	0.99999	it
2954298	2954436	A	0.98115	any
2954458	2954644	A	0.82603	way
2954682	2954884	A	1.0	she
2954922	2955124	A	1.0	wants
2955162	2955508	A	1.0	to
2955594	2955796	A	0.99999	in
2955818	2956052	A	1.0	order
2956106	2956276	A	1.0	to
2956298	2956436	A	1.0	do
2956458	2956656	A	0.99939	an
2956698	2957560	A	0.98735	experiment.
2959020	2959770	A	1.0	And
2960620	2961032	A	0.99994	when
2961086	2961764	A	0.54273	Bob
2961892	2962232	A	0.52064	makes
2962286	2962456	A	0.99999	up
2962478	2962616	A	1.0	a
2962638	2962964	A	0.99998	sentence
2963012	2963176	A	1.0	to
2963198	2963768	A	0.61127	tell
2963934	2964840	A	0.50788	Alice,
2965260	2965576	A	0.99999	he
2965598	2965736	A	0.99985	has
2965758	2965848	A	1.0	to
2965854	2965976	A	0.99938	be
2965998	2966136	A	0.99999	able
2966158	2966296	A	1.0	to
2966318	2966648	A	0.85507	choose
2966734	2966984	A	0.99999	any
2967022	2967444	A	0.84757	language
2967492	2967656	A	0.99997	he
2967678	2967864	A	0.99999	wants
2967902	2968104	A	1.0	to
2968142	2968730	A	0.99999	use,
2969500	2969888	A	0.99704	he's
2969924	2970028	A	1.0	a
2970034	2970204	A	1.0	free
2970242	2970540	A	0.98637	agent
2970610	2970796	A	0.66601	in
2970818	2971052	A	0.99514	this
2971106	2971710	A	0.99986	way.
2972080	2972444	A	1.0	And
2972482	2972636	A	1.0	if
2972658	2972844	A	1.0	they
2972882	2973096	A	0.99997	don't
2973128	2973276	A	1.0	have
2973298	2973484	A	0.99994	that
2973522	2973896	A	0.75315	freedom,
2973928	2974124	A	0.91712	it
2974162	2974328	A	0.99999	turns
2974344	2974476	A	0.60355	out
2974498	2974776	A	0.99525	they're
2974808	2975544	A	0.93405	entangled.
2975672	2976060	A	0.99976	So
2976130	2976584	A	0.99997	reference
2976632	2976952	A	0.97501	frame,
2977016	2977912	A	0.26355	nonalignment
2977976	2978252	A	0.91	and
2978306	2979224	A	0.99988	entanglement
2979352	2979740	A	0.8719	are
2979810	2980092	A	0.99999	very,
2980146	2980412	A	0.95765	very
2980466	2980984	A	1.0	closely
2981032	2981900	A	0.98814	coupled.
2984420	2984880	A	0.93762	Now,
2984950	2985756	A	0.98263	misalignment
2985788	2985936	A	1.0	of
2985958	2986284	A	0.72218	reference
2986332	2986956	A	0.73615	frames
2987068	2987392	A	0.95452	is
2987446	2987952	A	0.50325	what
2988086	2988828	A	0.93064	produces
2988924	2989916	A	0.77426	superpositions
2989948	2990144	A	1.0	of
2990182	2991120	A	0.99973	outcomes.
2991940	2992352	A	0.6013	So
2992406	2992624	A	0.99999	if
2992662	2993468	A	0.76517	Alice
2993644	2994032	A	0.99996	makes
2994086	2994268	A	0.99999	her
2994294	2995216	A	0.9999	measurements
2995408	2995764	A	0.99999	with
2995802	2996100	A	0.99935	her
2996170	2996404	A	0.99987	up
2996442	2996596	A	1.0	and
2996618	2996996	A	0.99974	down
